id,facebook_id,page_name,page_type
5985,51638912147,Consulate General of Sweden in New York,government
5986,279849002353819,대화가 필요한 개냥,tvshow
5987,1431092387136668,Jan Grabiec,politician
5988,1418293378434205,Texas State Capitol,government
5989,150789495014559,Mujeres y hombres y viceversa,tvshow
5990,58708608160,Masters Tournament,company
5991,452833964755824,Jean-Luc Laurent - Mouvement Républicain et Citoyen,politician
5992,145002902209698,Henner Schmidt,politician
5993,513636732060838,Vic Emergency,government
5994,191575794205863,NASA's Wallops Flight Facility,government
5995,1387291021493416,Ros Spence,politician
5996,175655605777948,Miloš Vystrčil,politician
5997,1533467003584688,Marie-Pierre De la Gontrie,politician
5998,217081751684268,Bimbo Perú,company
5999,116428248441032,Bem Estar,tvshow
6000,492994477573298,"State Transport Department, Government Of Uttarakhand",government
6001,403791406384313,NSW SES Wollondilly Shire Unit,government
6002,213353770217,Esport Club,tvshow
6003,935731743179964,Beowulf,tvshow
6004,61569713341,Grandiosa Sverige,company
6005,606024792836981,Kirsty Blackman MP,politician
6006,353604838048962,Emanuel Fernandes,politician
6007,196107060420,Crocs,company
6008,302057731617,Myndigheten för samhällsskydd och beredskap (MSB),government
6009,175682245838025,David Elliott MP,politician
6010,100953840043211,Mohamad Sabu,politician
6011,341697512652,GE Lighting,company
6012,279356845540558,Conceicao Sampaio,politician
6013,111492135564835,Deadline - DR,tvshow
6014,100504236737751,Total,company
6015,202613976479268,Amazon Toys & Games,company
6016,587411498073744,Paulo Pontes,politician
6017,159235150799341,Lay's España,company
6018,133430763472093,Gabriela Heinrich,politician
6019,1499477190264031,Ricardo Teobaldo,politician
6020,748549018567905,Bodo Löttgen,politician
6021,350005585069284,Pusat Penerangan TNI,government
6022,185459557607,Crocs,company
6023,71789921512,This Old House,tvshow
6024,125541044208873,Ahmedabad Traffic Police,government
6025,119573194818796,Kementerian Pendidikan dan Kebudayaan RI,government
6026,376206689256686,Państwowa Komisja Wyborcza,government
6027,61170821431,Knox County Government,government
6028,305295469528305,American Tourister Philippines,company
6029,69144888562,True Blood,tvshow
6030,425927674119415,Camilla Hersom,politician
6031,109148456184,Ranch One,company
6032,147618875262202,การท่องเที่ยวญี่ปุ่น - Visit Japan,government
6033,314564311991547,Bill Hightower for Alabama,politician
6034,78020429052,BARBARA MATERA,politician
6035,646168272127229,Deputado Carlos Bezerra,politician
6036,268863990220033,Senator Grant Mitchell,politician
6037,128625383851268,NASA Michoud Assembly Facility,government
6038,117749028308229,43 Gemechaniseerde Brigade,government
6039,130036523746567,Instituto Nacional de Estadística e Informática - Perú,government
6040,376367882388744,Ambassade de France au Canada,government
6041,150701441631501,Izrael Magyarországon,government
6042,1426553114277421,Le Canada et l'Iran,government
6043,168331626579702,SanDisk,company
6044,237890092938798,Aída,tvshow
6045,217056775044,"U.S. Army Research, Development and Engineering Command",government
6046,542205665887516,Kent Hehr,politician
6047,135219713164573,Ricardo Coutinho,politician
6048,174891922525062,Lacasitos,company
6049,568211313345832,Tino Schopf,politician
6050,1317618971591981,Christian Steffen-Stiehl,politician
6051,207234499305693,Crocs,company
6052,53594218718,MOTCQATAR,government
6053,19715933496,Dannijo,company
6054,114343318632297,Detektor - DR,tvshow
6055,199879180174656,Chris Tallentire MLA,politician
6056,293893073985760,Philippine Consulate General in Los Angeles,government
6057,235925476427086,Colorado Department of Regulatory Agencies,government
6058,186855764739409,Le développement international du Canada - Affaires mondiales Canada,government
6059,232660423492946,대한민국 대검찰청,government
6060,361584440591699,Poupatempo,government
6061,11644847449,OXXO,company
6062,96164136282,Mistergooddeal,company
6063,107037332686173,Senator Michelle Fischbach,politician
6064,403531479663968,Wolfgang Kubicki,politician
6065,134998738273,Nestlé Purina Careers,company
6066,156763624392039,USPS Stamps,government
6067,131661546866030,Hot Topics,tvshow
6068,1439127783032179,Lost & Found Music Studios,tvshow
6069,136159509759350,595th Transportation Brigade (SDDC),government
6070,10735142263,Benoît Hamon,politician
6071,125433954190712,David Clark,politician
6072,75292231039,Douglas County Sheriff's Office,government
6073,216791122003328,First dates en Cuatro,tvshow
6074,154883457893761,Al Rojo Vivo,tvshow
6075,338645782840713,"Ministère du Développement durable, de l’Environnement et de la Lutte contre les changements climatiques",government
6076,626480580740492,DauraDamm,company
6077,392279300785550,Suunto,company
6078,705304716199325,Ambassade du Canada au Salvador,government
6079,505964572788128,Emerging Women,company
6080,669717286372771,"Recreation, Parks & Cultural Activities, City of Alexandria, VA",government
6081,116671198348708,KLM Czech Republic,company
6082,194447137260967,Sense ficció,tvshow
6083,409933542409641,Europol,government
6084,489288191133098,Deputado Celso Jacob,politician
6085,73608742315,"City of Shawnee, KS Government",government
6086,196408770381235,대한민국 기상청 Korea Meteorological Administration,government
6087,207245359334838,Falling Skies Deutschland,tvshow
6088,624616894252474,Alessia Mosca,politician
6089,75653858754,laSexta l Noticias,tvshow
6090,585029528339909,Ambassade du Canada en France,government
6091,166091507144,Le Canada se Souvient,government
6092,337711220169,Vodafone Qatar,company
6093,321762510282,Michal Kučera,politician
6094,230969943606731,Czech Airlines,company
6095,134778299958734,El Buen Fin,government
6096,195158813853135,Village of Barrington Hills - Government,government
6097,205915571664,Ritz Crackers,company
6098,116691198363089,El Gran Show,tvshow
6099,432410626770389,Beauty and the Beast,tvshow
6100,137075373000152,대한민국 금융위원회,government
6101,1173504606112676,Bundesministerium für Bildung und Forschung,government
6102,198020950607324,Ministère de l’Énergie de l’Ontario,government
6103,159155714147806,USS Mesa Verde (LPD 19),government
6104,132368973514210,"Gilles Bisson, MPP Timmins-James Bay",politician
6105,562159900509667,Hell's Kitchen Indonesia,tvshow
6106,101304124903,Ford Motor Company Careers,company
6107,396940446631,Advanced Research Projects Agency - Energy (ARPA-E),government
6108,97352435183,Sharjah Museums,government
6109,369593107953,Christian Oxonitsch,politician
6110,448316011988466,Lucio Mosquini,politician
6111,558227094193667,JRC Carp,company
6112,486082791425547,Assis do Couto,politician
6113,703627479696909,David Harris MP,politician
6114,17027909138,Progressive,company
6115,100064773659,CamelBak,company
6116,128606320218,General Services Administration,government
6117,203578033695,Club Med,company
6118,1673371229636129,Pamela Rendi-Wagner,politician
6119,278014150178,VIVA.co.id,company
6120,244427634268,Oriol Junqueras,politician
6121,478065488978183,Ian Goodenough MP,politician
6122,234485986706988,NESCAFÉ Dolce Gusto Türkiye,company
6123,323088084452909,Jaguar,company
6124,78947567150,Vivid Games,company
6125,173941996078640,Suomen suurlähetystö Singaporessa - Embassy of Finland in Singapore,government
6126,389145151161906,The Woolmark Company,company
6127,478148628876211,カナディアン・ロッキーいいね！,company
6128,109380042442295,Comuna 2 de Buenos Aires,government
6129,310599418988088,Suomen suurlähetystö Reykjavikissa - Sendiráð Finnlands í Reykjavík,government
6130,150719291635295,Fry's Electronics,company
6131,411493252220478,"Alpha Company, 15th BSB, 2ABCT, 1CAV",government
6132,149396045121093,APEC - Asia-Pacific Economic Cooperation,government
6133,84175439430,United States Embassy to Bosnia and Herzegovina,government
6134,780430715340364,Oldham Gazette,company
6135,828738293810765,Forky,company
6136,1560420877551187,Estelle Grelier,politician
6137,211075745364,National Institute of Standards and Technology,government
6138,197109580318296,La Source,company
6139,177717252277852,Wes Streeting MP,politician
6140,83758040673,Official Army Wives,tvshow
6141,178478368966242,Ministério Público Federal - MPF,government
6142,191931674281571,All India Radio News,government
6143,146938385483367,Welcome to the Family,tvshow
6144,514840605312616,Embassy of the Netherlands in Yemen,government
6145,130955630301831,Xerox,company
6146,201501656565359,Ministério Público do Rio Grande do Sul,government
6147,143870639031920,Cosmos,tvshow
6148,112408032134769,寶島漁很大,tvshow
6149,898191063533170,Markel Olano,politician
6150,169716046448243,日本旅遊活動  VISIT JAPAN NOW,government
6151,19728909942,U.S. Army John F. Kennedy Special Warfare Center and School,government
6152,279896888854135,NSW SES The Rock Unit,government
6153,275632269117054,Daniel Constantin,politician
6154,322619437827711,Foro Cultural de Austria en México - Österreichisches Kulturforum in Mexiko,government
6155,508581759174280,Rosa Maria Di Giorgi,politician
6156,146254498776715,Tim Macindoe MP,politician
6157,159117650773644,Titulares y Mas,tvshow
6158,140663735953,Comcast Impact,company
6159,1511551585765011,Brendan O'Hara MP for Argyll & Bute,politician
6160,103306806419737,Joint Services Support- Washington,government
6161,169084889941656,Douglas Hansen-Luke,politician
6162,133869809976985,361st Public Affairs Operations Center (PAOC),government
6163,213693228664478,Cámara de Diputados - H. Congreso de la Unión,government
6164,127139487368866,Rui Falcão,politician
6165,680046852130470,Bloqués,tvshow
6166,211780202284712,Embassy of the Netherlands in Portugal,government
6167,16751806121,Richard Burr,politician
6168,123311187737843,GSK,company
6169,174730252601013,Robert H Halfon,politician
6170,527281100637880,Congressman Bill Enyart,government
6171,140153407161,Child Welfare Information Gateway,government
6172,720718844610243,Manuel Zelaya R.,politician
6173,465149313566406,New York State Office of the Medicaid Inspector General,government
6174,10150097174480584,McDonald's,company
6175,186512454727287,US National Weather Service Eureka California,government
6176,106558236083919,BNZ,company
6177,319003844884088,オーストラリア・アウトバック ―ノーザンテリトリー,company
6178,7848740562,Rob & Big,tvshow
6179,324862291035860,Huw Merriman MP,politician
6180,532216253466326,Cal-Organic Farms,company
6181,140457539356382,Gabinete Social Presidencia de la República del Paraguay,government
6182,191668831969,L'OCCITANE en Provence,company
6183,354389870307,Cathay Pacific Airways,company
6184,272770956084964,Schweppes Brasil,company
6185,370174663083749,MP Gord Brown,politician
6186,152945461446375,Ettore Rosato,politician
6187,1409754639255275,U.S. Coast Guard Cutter ALDER,government
6188,181551115224813,The Book Club,tvshow
6189,268601206589171,USAID Tanzania,government
6190,10369058551,Land Rover,company
6191,114824201977,Hilton Grand Vacations,company
6192,134835673253626,DIF Estatal Aguascalientes,government
6193,370319116027,Andrzej Halicki,politician
6194,115473663740,Hollister Co.,company
6195,345378512258813,Elise Stefanik,politician
6196,153904631400191,Comune di Milano | Palazzo Marino,government
6197,1414924505466631,Joshua Morris MP,politician
6198,178435465692937,Wahlburgers on A&E,tvshow
6199,201166359906059,Kinetic Content: Betty White’s OTR,tvshow
6200,152855481435917,T.C. Kazan Başkonsolosluğu,government
6201,483162835076892,Inditex Careers,company
6202,128962093860639,NYC Department of Housing Preservation & Development (HPD),government
6203,133050100238113,Gisela Scaglia,politician
6204,172163532867364,Senator Doug Black,politician
6205,271672772867718,المراعي - Almarai,company
6206,140731500326,Mad Men,tvshow
6207,249322151823143,Shaoquett Moselmane MLC,politician
6208,351787428169514,Adelmo Carneiro Leão,politician
6209,1812587555735339,Grand Central Life & Style,company
6210,456604454504242,Karl & Max,tvshow
6211,270568226309939,Nilson Leitão,politician
6212,1444163902523189,Payless MENA,company
6213,31732483895,The Tonight Show Starring Jimmy Fallon,tvshow
6214,671960009557817,Ambassade de France en Autriche / Französische Botschaft in Österreich,government
6215,282053071882044,HEJ! pse po pret?,company
6216,245705342207807,Cacao Barry,company
6217,282414155188035,Andrew Southcott MP,politician
6218,101269816624964,US National Weather Service Memphis Tennessee,government
6219,135439271749,New York State Division of Veterans' Affairs,government
6220,1795142190712647,Julia Banks MP,politician
6221,104574416286572,Gigi - Almost American,tvshow
6222,158991944114487,Eighth Army-Korea,government
6223,222783391090508,Kingston Technology,company
6224,330411347064461,Andreas Lämmel,politician
6225,990301071008974,Peace Corps Botswana,government
6226,537686549612370,The Real Housewives of Sydney,tvshow
6227,373578835987427,L'OCCITANE en Provence,company
6228,402764669863765,Klaus Brähmig,politician
6229,369053516449628,Jean-François Roberge - député de Chambly,politician
6230,296069107107677,Ministerio de Cultura de la Ciudad de Buenos Aires,government
6231,378099452299102,Ambassade du Canada auprès de la République Hellénique,government
6232,129815299935,Fires Center of Excellence and Fort Sill,government
