id,name,ml_target
10778,liumin1128,0
10779,delabassee,0
10780,aryasadeghy,0
10781,allejo,0
10782,michelole,0
10783,fyddaben,0
10784,rs0x29a,0
10785,enginebai,0
10786,kaunteya,0
10787,htmlk,0
10788,samchon,0
10789,marykatefain,0
10790,PeterMu,0
10791,rishabmps,1
10792,thecb4,0
10793,philperusse,0
10794,ZoomQuiet,0
10795,mintsweet,0
10796,jlongtine,0
10797,subblue,0
10798,Metroxe,0
10799,mpeshev,0
10800,deepaksisodiya,0
10801,mamigot,0
10802,CristianAmbrosi,0
10803,suwoncjh,1
10804,HRLTY,1
10805,ducin,0
10806,ericbfriday,0
10807,josearmandojacq,0
10808,caichangqi,1
10809,cbastasini,1
10810,nausheenfatma,1
10811,growdigital,0
10812,chrismaltais,0
10813,modalsoul0226,1
10814,paradoxinversion,0
10815,mrnair,0
10816,ayozebarrera,0
10817,haikyuu,0
10818,Humoyun,0
10819,ashkamath,1
10820,HanwGeek,1
10821,JEFworks,1
10822,Mytherin,1
10823,fieldju,0
10824,steadyzeus,0
10825,ljqcava,1
10826,HSUCHING,0
10827,kmanley,0
10828,kyronrz,1
10829,Eagles2F,1
10830,mikeal,0
10831,opensaucedeveloper,0
10832,Plopix,0
10833,alanchavez88,0
10834,pauldo,0
10835,lykaust15,1
10836,LegendLeo,0
10837,lch14forever,1
10838,rtroncy,1
10839,t0t,0
10840,cheeaun,0
10841,ricardohuang81,0
10842,Xesenix,0
10843,seesemichaelj,0
10844,Youpinadi,0
10845,sinhaDroid,0
10846,brebory,1
10847,redstrike,0
10848,chwshuang,0
10849,evanshortiss,0
10850,desmondmorris,0
10851,nan0755,1
10852,oskopek,1
10853,meenxio,1
10854,Jie-Yuan,1
10855,HakuLess,1
10856,marcusmonteiro,0
10857,Niranjan-B,0
10858,Modnars,1
10859,leogopal,0
10860,himyfairy,0
10861,akmadian,1
10862,ZhangMYihua,0
10863,200GAUTAM,0
10864,davidtimmons,0
10865,CoryG89,0
10866,AfirSraftGarrier,0
10867,srxboys,0
10868,santiycr,0
10869,mhfan,1
10870,mohamagdy,0
10871,ifzm,0
10872,Tancy,0
10873,Dremora,0
10874,mefive,0
10875,chrisvoo,0
10876,felipexw,0
10877,mopemope,0
10878,pedrobritto,0
10879,Pranavan135,1
10880,HeZaiJin,1
10881,OneRedOak,0
10882,lokyoung,0
10883,FlowerEatFish,0
10884,WaterTian,0
10885,asivokon,1
10886,radhasatam,0
10887,danblitzhou,0
10888,dionatanmelo,0
10889,goolong,0
10890,geeksbaek,1
10891,eek,0
10892,Parth-Vader,1
10893,elmirkouliev,0
10894,murphypei,1
10895,htaiwan,1
10896,emmenko,0
10897,Bigomby,0
10898,HammyHavoc,0
10899,edouardoyallon,1
10900,sobinsunny,0
10901,gaodeng,0
10902,ChrisXin,0
10903,TuanNguyen27,1
10904,csreddy,0
10905,lengstrom,1
10906,lx10077,1
10907,lifeofmine,0
10908,dollarfromchina,1
10909,SuperMarioX,0
10910,AntiMoron,0
10911,benoror,0
10912,lassebunk,0
10913,sertansenturk,1
10914,benjamminf,0
10915,qdequippe,0
10916,Bamieh,0
10917,sdecandelario,0
10918,kasuganosoras,1
10919,petetnt,0
10920,VernonGrant,0
10921,stevenzeiler,0
10922,leviding,0
10923,lohithn4,1
10924,renatorib,0
10925,teaolivia,1
10926,shoheikawano,0
10927,ScienJus,0
10928,kzx1025,1
10929,jakecleary,0
10930,ghoroubi,1
10931,sjardim,0
10932,CJHackerz,1
10933,jcwleo,1
10934,Gerodan,1
10935,kiseliu,1
10936,ChrisJonathan22,0
10937,buhe,0
10938,JeanAzzopardi,0
10939,MaxSvargal,0
10940,orestes,0
10941,litanur,0
10942,Asixa,1
10943,djzhao627,0
10944,JulioCVaz,0
10945,jrings,1
10946,Fechin,0
10947,herrkessler,0
10948,gtramontina,0
10949,almost,0
10950,jzp1025,1
10951,eriksvedang,0
10952,fecaps,0
10953,myaooo,1
10954,kocsmy,0
10955,SYaoJun,1
10956,DestinyXie,0
10957,ratanparai,0
10958,TGSAN,1
10959,jwd83,0
10960,LuanComputacao,0
10961,jornbakhuys,0
10962,joggienl,0
10963,TrebuhD,0
10964,jozdoo,1
10965,solarhell,0
10966,probitlabs,0
10967,sayantikabanik,1
10968,mpsdantas,0
10969,suchipi,0
10970,LiuChuang0059,0
10971,ruoru,0
10972,fdorantesm,0
10973,TerrorJack,0
10974,gmvi,0
10975,AloyASen,1
10976,simpixelated,0
10977,adityasonel,0
10978,spyshiv,0
10979,corbanb,0
10980,igorjm,0
10981,oae,0
10982,Ma27,0
10983,loftwah,0
10984,AlexS12,1
10985,Jiab77,0
10986,matt77hias,1
10987,jeffbarreto,0
10988,NivlaCuong,0
10989,Yasik,1
10990,Maicius,1
10991,dpogue,0
10992,KaiserKkaiser,1
10993,mili-tan,0
10994,metacritical,0
10995,phuochau,0
10996,gbprod,0
10997,LinsanityDu,0
10998,Penguin7z,0
10999,amghost,1
11000,Idnan,0
11001,heymattwei,0
11002,RasCarlito,0
11003,KrofDrakula,0
11004,mildronize,0
11005,nileshgulia1,0
11006,leodionizio,0
11007,gustavovelascoh,1
11008,32i,0
11009,lipeprado,0
11010,hooopo,0
11011,kenzie,0
11012,damnhipster,0
11013,mitra06,1
11014,lettertwo,0
11015,clown,1
11016,skywalker512,0
11017,noizhardware,1
11018,derekcollison,0
11019,thundergolfer,1
11020,farhour,1
11021,MirShaon,0
11022,p-shen,1
11023,myluke,0
11024,imjoey,0
11025,bc0x,0
11026,dcsgman,1
11027,sott0n,1
11028,notrab,0
11029,NimaMX,0
11030,lukasholzer,0
11031,NPalopoli,1
11032,iAziz786,0
11033,iamlux,0
11034,SuJunming,0
11035,Zakeiswo,1
11036,irmowan,0
11037,mannycolon,0
11038,afrijaldz,0
11039,eincs,0
11040,balinterdi,0
11041,miniLV,0
11042,TiagoDanin,0
11043,BrennonLee,0
11044,ambodi,1
11045,Nikhil22,0
11046,liuyanzhi08,0
11047,pranavg189,0
11048,DannyTking,0
11049,Jaquedeveloper,0
11050,ranamihir,1
11051,sdras,0
11052,monkybrain,0
11053,jayasim,0
11054,itssumitrai,0
11055,mitchellporter,0
11056,iliran11,0
11057,MasoudZarjani,0
11058,banguit,0
11059,Victor0118,1
11060,ramybenaroya,0
11061,JasonHaoPan,1
11062,rdeepc,1
11063,syun0216,0
11064,rodneyg,1
11065,mattposch,0
11066,gugug,1
11067,gutosoares,0
11068,aniket-agarwal1999,1
11069,Esmio,0
11070,adalenv,0
11071,jirutka,0
11072,haarts,0
11073,GarfieldLover,0
11074,mokadev,0
11075,karezi,0
11076,davidstrauss,0
11077,juniorconte,0
11078,MichaelKuhinica,0
11079,dimohamdy,0
11080,chen-kaka,0
11081,dann95,0
11082,horaciod,0
11083,glaucia86,0
11084,kennyadsl,0
11085,GentleZhu,1
11086,UFreedom,1
11087,jbsmith731,0
11088,ShubhamBadal,0
11089,om3rcitak,0
11090,devmukul44,1
11091,jcf,0
11092,rasensio,0
11093,Pallinder,0
11094,morganfeeney,0
11095,simonmilz,0
11096,haoliangwu,0
11097,darrinhenein,1
11098,RaoHaocheng,1
11099,ayshrv,1
11100,nr007,0
11101,alexUXUI,0
11102,sungha,1
11103,moosebot,0
11104,feralCode,0
11105,lipis,0
11106,manniL,0
11107,crmpicco,0
11108,theGrandmaster05,0
11109,hugofabricio,0
11110,DeathSy,0
11111,osmancansiz,0
11112,callofdutyops,0
11113,popo4231,0
11114,maacpiash,0
11115,AhmedFatehy,0
11116,atufkas,0
11117,CharlesShang,1
11118,gieart87,0
11119,harked,0
11120,Imanity,1
11121,Vokinloksar,0
11122,geeckmc,0
11123,hellochick,1
11124,shaodahong,0
11125,danillo10,0
11126,chenyihou,1
11127,brunoguerra,0
11128,JenifferWuUCLA,0
11129,jaydeepw,0
11130,shakasan,0
11131,SheldonWong,1
11132,shentibeitaokongle,1
11133,gzhjs,0
11134,SainagShetty,1
11135,Zhouzi,0
11136,jlaura,1
11137,pushred,0
11138,kamranazmat,0
11139,RailRunner166,0
11140,tedshd,0
11141,bernardopacheco,0
11142,andrebian,0
11143,phillyfan1138,1
11144,harrybaa,0
11145,rahil051,0
11146,Sara-HY,1
11147,mardafirmansyah,0
11148,bru,0
11149,ControlledChaos,0
11150,asapabedi,0
11151,thompsonemerson,0
11152,moritayasuaki,0
11153,sicksand,0
11154,cball,0
11155,Chengyanliang,1
11156,mdevoe12,0
11157,kmezhoud,1
11158,davisliang,1
11159,malinushj,0
11160,Madridspark,0
11161,jorgeavaldez,0
11162,ssimontis,0
11163,ProKil,1
11164,dreamapplehappy,0
11165,poberwong,0
11166,benjamingsmith,0
11167,Fatxx,0
11168,freegenie,0
11169,bckim92,1
11170,gta191977649,0
11171,alana91,1
11172,Pedrazl,0
11173,ojkelly,0
11174,nogginfuel,0
11175,aquarhead,0
11176,ZBayes,1
11177,falcondai,0
11178,nnUyi,1
11179,kasprownik,0
11180,runitao,1
11181,TimMcCauley,0
11182,kshitija08,1
11183,aleccunningham,0
11184,kalkotekedar,0
11185,stegben,1
11186,arberzela,1
11187,manlius,1
11188,pluflou,1
11189,mappmechanic,0
11190,Samciu,0
11191,Widdershin,0
11192,dhruvvyas90,1
11193,ShadowDAssange,0
11194,stdrickforce,0
11195,nrkoehler,1
11196,cbetta,0
11197,semihyagcioglu,1
11198,technofreak,0
11199,fernandowobeto,0
11200,kamontat,0
11201,IvanProdaiko94,0
11202,RLlane9,1
11203,somewhatabstract,0
11204,amwmedia,0
11205,nickpoorman,0
11206,JifuZhao,1
11207,timbrandin,0
11208,jessexu117,1
11209,bZez,0
11210,YongmingLee,1
11211,kgwmath,1
11212,qanuj,0
11213,oysteijo,1
11214,MatisiekPL,0
11215,sz144,1
11216,leoncarey,0
11217,edgardoalz,1
11218,gonzakpo,0
11219,deepakn94,1
11220,thiziri,1
11221,hrozan,0
11222,collier,0
11223,EricFalkenberg,1
11224,czerwonkabartosz,0
11225,ice1000,1
11226,DeepTrial,1
11227,stefanjudis,0
11228,LudeeD,1
11229,SteveALee,0
11230,frmatias,1
11231,evilbuck,0
11232,FeedHedgehog,0
11233,mathxlee,0
11234,MKagesawa,0
11235,diabolus,0
11236,SaiKeshav,1
11237,andersoonweb,0
11238,matopher,0
11239,arcseldon,0
11240,AdeelK93,0
11241,levelfour,1
11242,minimaxir,0
11243,MaxChanger,1
11244,Ben-G,0
11245,shildondu,0
11246,Diucla,0
11247,jpriniski,1
11248,clementmiao,0
11249,GongT,0
11250,pimenlabs,0
11251,portableant,0
11252,mhwasil,1
11253,devbks,0
11254,pspgbhu,0
11255,SarmadSA,0
11256,FokkeZB,0
11257,LukasMeine,0
11258,jaywilliams,0
11259,tenosiswono,0
11260,swordencao,0
11261,bhvieira,1
11262,colorfield,0
11263,salabson,1
11264,horiuchie,0
11265,FuzzyWobble,0
11266,RyQcan,0
11267,purwnt,0
11268,amirkheirabadi,0
11269,leompeters,0
11270,asantos07,0
11271,ParinVachhani,0
11272,TristanDongMaster,0
11273,Hendrixer,0
11274,eisenivan,0
11275,Bright-Liu,1
11276,jessecalton,0
11277,saadaouad,0
11278,carolineggordon,0
11279,RubyLouvre,0
11280,devamaz,0
11281,joeLloyd,0
11282,athanzhang,0
11283,mdibaiee,0
11284,efernandez,1
11285,athlonshi,1
11286,OneMohrTime,0
11287,RafalWilinski,0
11288,pdostal,0
11289,MathiasLuo,0
11290,LukeMichaels,0
11291,szymon-jez,0
11292,hjptriplebee,1
11293,jack20170608,0
11294,re4lity,0
11295,chenxtdo,0
11296,mekwall,0
11297,eknkc,0
11298,spikeheap,0
11299,FylmTM,0
11300,Vence,0
11301,ashokpant,0
11302,bitgord,0
11303,tdsticks,0
11304,adrianbadarau,0
11305,evenchange4,0
11306,aarondo,0
11307,jeanbarcellos,0
11308,billylo1,1
11309,fengliner,0
11310,psibernetic,0
11311,iforgotband,0
11312,cd1989,0
11313,singchia,0
11314,pooyadavoodi,1
11315,spandanagella,1
11316,fiberleif,1
11317,mission802,0
11318,rnditdev,1
11319,Villanuevand,0
11320,chiefy,0
11321,Fred159,1
11322,Kkukadiya,0
11323,FKgk,1
11324,JesterXL,0
11325,luckyharryji,0
11326,hxx,0
11327,nitish166,1
11328,RicardoBarroso,0
11329,osvaldokalvaitir,0
11330,ockang,0
11331,ZJH9Rondo,0
11332,as181920,1
11333,avishkarabhishek786,0
11334,konradsemsch,1
11335,Masum-Osman,0
11336,swilliams,0
11337,diveshuttam,0
11338,qinxij,0
11339,junbujianwpl,1
11340,mikebuss,1
11341,puneetmathurDS,1
11342,sireBlack,0
11343,nelsonseccofilho,0
11344,ashwamegh,0
11345,iwin2471,0
11346,ivan-avalos,0
11347,blainsmith,0
11348,alessandroaussems,0
11349,rrreeeyyy,0
11350,terorie,0
11351,Henryhaohao,1
11352,alperhankendi,1
11353,makeco,0
11354,johannhof,0
11355,renanyoy,0
11356,ghobaty,0
11357,theakshaygupta,1
11358,StOriJimmy,1
11359,Neilcc,1
11360,JasonQSY,0
11361,styk-tv,0
11362,moqada,0
11363,alexmyczko,1
11364,conilas,0
11365,akilawickey,0
11366,NLIDie,0
11367,kevalds51,1
11368,nurnisi,0
11369,shootermv,0
11370,dilippuri,1
11371,ertugrulungor,0
11372,ruskid,0
11373,Goudarz,0
11374,hewentaowx,0
11375,lucasgmagalhaes,0
11376,paolomainardi,0
11377,jingege,1
11378,dariawhitecastle,0
11379,aparo,0
11380,alexweber,0
11381,luoyepiaohong,0
11382,Abdelaziz-Khabthani,0
11383,jiangfengming,0
11384,develephant,0
11385,CodingBoO,0
11386,jweboy,0
11387,aman1391,1
11388,cbbfcd,0
11389,KingDragon08,1
11390,KOREAN139,0
11391,kofj,0
11392,XIURongYao,0
11393,agunbuhori,0
11394,abechen,1
11395,debop,0
11396,jsarafajr,0
11397,kindacoder,0
11398,thewickedaxe,0
11399,nrwiersma,0
11400,Zhouzhiling,1
11401,AloneMonkey,0
11402,pppdns,0
11403,MohammedEssehemy,0
11404,nathantbaker,0
11405,jasonclark,0
11406,GilbertSun,0
11407,msathis,0
11408,devscript-abdo,0
11409,maxov,0
11410,Wizyma,0
11411,tarun885,1
11412,salemmohammed,1
11413,avisekiit,1
11414,MahdiHatami,0
11415,TheYahya,0
11416,AlexJuca,1
11417,dim0627,0
11418,albertqjiang,1
11419,inker,0
11420,iMears,0
11421,menshikh-iv,1
11422,misakichan,0
11423,codingonHP,0
11424,isnullxbh,1
11425,KeshShan,0
11426,jvrplmlmn,0
11427,AppCanOpenSource,0
11428,gdemir,0
11429,keitakn,0
11430,noudadrichem,0
11431,cnBruceHong,0
11432,franzsilva,0
11433,hiasinho,0
11434,prekshajagetiya123,1
11435,imxieke,0
11436,resilientred,0
11437,MathMesquita,0
11438,khurramjaved96,1
11439,jasl,0
11440,scottsb,0
11441,Luobata,0
11442,nishantsbi,1
11443,iainelder,1
11444,dbarranco,0
11445,sanduhrs,0
11446,AliKarami,0
11447,JeffAbrahamson,1
11448,benhartouz,0
11449,ercanakca,0
11450,OneRaynyDay,1
11451,pengfeizhao1991,1
11452,mdapper,0
11453,JaredSartin,0
11454,Axquaris,1
11455,techyogii,0
11456,sinabakh,0
11457,akkerise,0
11458,andreyluiz,0
11459,kirknorth,1
11460,kalashnikov,0
11461,optimistex,0
11462,dotpub,0
11463,PENGZhaoqing,1
11464,gf712,1
11465,lyhcode,0
11466,pramod1988,0
11467,mriccia,0
11468,rethna2,0
11469,ORdinarycas,0
11470,ssysm,1
11471,mohaiminul-sust,0
11472,swarut,0
11473,kazazes,0
11474,nbomberger,0
11475,alandoherty,0
11476,andrewhead,1
11477,mbelsky,0
11478,doublejosh,0
11479,theinterned,0
11480,juque,0
11481,andrewnester,0
11482,Koslun,0
11483,teffy,0
11484,Pedro-Souza,0
11485,newPrimitives,0
11486,rafd,0
11487,GeekyShiva,1
11488,eneim,0
11489,chris-ritsen,0
11490,chesterroh,1
11491,konsumer,0
11492,WarrenJones,0
11493,georgeberry,1
11494,GuillaumeGBzh,0
11495,denglingang,1
11496,harshit98,0
11497,19majkel94,0
11498,ckoulatsi,0
11499,menthays,0
11500,blechdom,0
11501,meathill,0
11502,italodr,0
11503,phedoreanu,0
11504,jhonnymakis,0
11505,francoiscote,0
11506,MDHayes,0
11507,richardsun-voyager,1
11508,kubp,0
11509,niilante,0
11510,samvasko,0
11511,abrahamdu,0
11512,Anil1111,0
11513,dleitee,0
11514,jimfleming,0
11515,theroyalstudent,0
11516,motss,0
11517,islam-Ellithy,1
11518,YuanTian1991,0
11519,davidkartuzinski,0
11520,khyox,1
11521,Magic-wei,1
11522,AtharKharal,1
11523,chenqiangzhishen,1
11524,shershen08,0
11525,ememumoh,0
11526,huhlig,1
11527,cafrias,0
11528,blizzardzheng,0
11529,BillyAddlers,0
11530,gfpacheco,0
11531,maxisgrom,0
11532,supersky07,0
11533,TylerB24890,0
11534,bcoe,0
11535,kevinkle,0
11536,JiamingSuen,0
11537,brifordwylie,1
11538,camilb,0
11539,rajdeepratan,0
11540,satyamz,0
11541,nomadster,0
11542,dipakkr,0
11543,svinkle,0
11544,MiteshShah,0
11545,enriquenov,0
11546,medopaw,0
11547,afgiel,1
11548,popul,0
11549,mockra,0
11550,kurtfunai,0
11551,shahbhavir,0
11552,ShawnLixx,1
11553,kylewh,0
11554,DanielRamosAcosta,0
11555,leylaKapi,0
11556,NashBean,0
11557,santazhang,0
11558,charlesen,0
11559,genorchiomento,0
11560,sherlock221,0
11561,ZhengyaoJiang,1
11562,AVBelyy,0
11563,ravelll,0
11564,danielgynn,0
11565,MMMystery,0
11566,addstone,0
11567,kevinthesun,1
11568,Joaoloula,1
11569,ewail,0
11570,nialloc9,0
11571,AlphaQi,1
11572,leonacwa,1
11573,soffes,0
11574,liqilei,1
11575,LucasRuy,0
11576,qq547276542,1
11577,ParkSB,0
11578,hansongfang,1
11579,g-leech,1
11580,alcides,1
11581,raffacabofrio,0
11582,FengBli,1
11583,sushinpv,0
11584,robwise,0
11585,salah3x,0
11586,XiaoTaoWang,1
11587,mshafrir,0
11588,guisouza,0
11589,FilipNest,0
11590,ParseThis,0
11591,longcw,1
11592,Qballe,0
11593,Bae-Ki-Cheol,0
11594,lilianmao,1
11595,cz95,1
11596,lightyaer,0
11597,lucaswerner90,0
11598,ogawa0071,0
11599,hex7c0,0
11600,kalabro,0
11601,joao-vieira,0
11602,Kejane,0
11603,rafi007akhtar,1
11604,Niefee,0
11605,sahibalejandro,0
11606,coolfeel,1
11607,lhqing,0
11608,guangbochen,0
11609,sergiouve,0
11610,fabriziomarmitt,0
11611,iykedapotential,0
11612,lshgdut,0
11613,palmiak,0
11614,iChintanSoni,0
11615,firstziiz,0
11616,hankliu5,1
11617,AuTa,0
11618,Chungyi,0
11619,AlexShan2008,0
11620,raingrave,0
11621,LieAlbertTriAdrian,1
11622,gelojavonitalla,0
11623,elearnguy,0
11624,iiicon,0
11625,cakuki,0
11626,michaelguild13,0
11627,IRIdeveloper,0
11628,liuzhenbase,0
11629,mtliendo,0
11630,jmahc,0
11631,BiosSun,0
11632,hodor-cn,0
11633,lancezlin,1
11634,SayanSeth,0
11635,squalrus,0
11636,chriswongtv,0
11637,shrekshrek,0
11638,datoubanzhuan,1
11639,DarKFlameS,0
11640,akamuinsaner,1
11641,ali-mir,0
11642,danielmarcelino,1
11643,ramkrishan-sahu,1
11644,thesamuel,1
11645,menq,0
11646,tatatupi,1
11647,misaelrojas,0
11648,jonrohan,0
11649,jarnix,0
11650,acidghost,0
11651,crswll,0
11652,roytang121,0
11653,quietcricket,0
11654,AlexandrPristupa,0
11655,phoomparin,0
11656,thaichor,0
11657,atomikpanda,0
11658,musa11971,0
11659,Erwyn,0
11660,lucaslollobrigida,0
11661,heat,0
11662,colachg,0
11663,Stevie-Ray,0
11664,devMarshall,0
11665,srtianxia,1
11666,krlicmuhamed,0
11667,paulhighum,0
11668,kirbyk,0
11669,iaminstanceof,0
11670,bhdrgkz,0
11671,syamn,0
11672,anrw,0
11673,elyobo,0
11674,edengzv,0
11675,staswebd,0
11676,plegner,0
11677,jsRuner,0
11678,rubenerd,0
11679,fx109138,0
11680,dzhlobo,0
11681,Mheaus,0
11682,guillaumepiot,0
11683,bertjiazheng,1
11684,timhartmann,0
11685,fmvilas,0
11686,muchrm,0
11687,johnnymitch,0
11688,bshackelford,0
11689,Kerrick,0
11690,danpora,0
11691,duanhjlt,0
11692,sundiontheway,0
11693,muddylemon,0
11694,hunterlong,0
11695,jrzimmerman,0
11696,fd0r,0
11697,bk-singh,0
11698,prerit1998jain,1
11699,Attrash-Islam,0
11700,romyilano,0
11701,palhotel,0
11702,lclc731,0
11703,rahmanidashti,1
11704,lq782655835,0
11705,MayaFiuza,0
11706,ichiriac,0
11707,nadiatul,0
11708,Pblfer,0
11709,ianjuma,0
11710,layumi,0
11711,oligus,0
11712,raulmoyareyes,0
11713,RayleBool,0
11714,brianckeegan,1
11715,liuchang0920,0
11716,abuzzany,1
11717,danoszz,0
11718,Bjornskjald,0
11719,chengaojie0011,1
11720,softliumin,0
11721,Fen9,1
11722,ppxasjsm,1
11723,ibbatta,0
11724,ingen084,1
11725,Nav-Appaiya,0
11726,mwksl,0
11727,panda-zhao,0
11728,ejensen,1
11729,dharmakshetri,1
11730,johnfisherman,0
11731,ToniMaunde,0
11732,jamesbrink,0
11733,chloesun,1
11734,shiheyuan,1
11735,GabCh,1
11736,georgeciubotaru,0
11737,arnav1996,1
11738,guanpengchn,0
11739,sgssandhu,0
11740,TedYav,0
11741,jonathancsilva,0
11742,kyusonglee,1
11743,g8gg,0
11744,cuongdd2,0
11745,j450h1,0
11746,dirtysalt,0
11747,apsrcreatix,0
11748,VicoErv,0
11749,Eudoxier,1
11750,PalleZingmark,0
11751,Ibrahim-Islam,0
11752,choitwao,1
11753,QinQin0912,1
11754,charitablehumans,0
11755,KanybekMomukeyev,1
11756,nayucolony,0
11757,cuipeng,1
11758,renatodev,0
11759,exu,0
11760,OyoKooN,0
11761,imroc,1
11762,kanakroy,1
11763,dfiredeveloper,0
11764,rdlh,0
11765,nagexiucai,0
11766,santiihoyos,0
11767,rouffj,0
11768,griffinqiu,0
11769,Astoration,1
11770,jiegiser,0
11771,MingChen0919,1
11772,chrisdobler,0
11773,chryb,0
11774,arifcakiroglu,0
11775,ellmetha,0
11776,rakesh-chinta,0
11777,Shane4STER,0
11778,rynatk,0
11779,bambanghariantosianturi,1
11780,guilhermedeoliveira,0
11781,phongnguyen93,1
11782,LEONOB2014,1
11783,compwright,0
11784,StevenKowalzik,0
11785,prashanthmadi,0
11786,eugenioclrc,0
11787,fmauNeko,0
11788,formix,0
11789,leopic,0
11790,gamblenull1996,0
11791,subho406,1
11792,DracotMolver,0
11793,kztime,0
11794,64BitChris,0
11795,mfix22,0
11796,apaz037,0
11797,huangjingfang,1
11798,Emmanuel-Ezenwere,1
11799,YoshikiIkegaya,0
11800,May4m,1
11801,bveliqi,0
11802,Zu3zz,0
11803,timqian,0
11804,PureWhiteWu,0
11805,surprisoh,1
11806,ibjhb,0
11807,YL2014,0
11808,allanavelar,0
11809,BurgessH,1
11810,KevinYaoooooo,1
11811,gracix,0
11812,mremond,0
11813,littleq0903,0
11814,peter279k,0
11815,Macmee,0
11816,kaceo,0
11817,ruhulsbu,1
11818,MiloudiMohamed,0
11819,lanchongyizu,0
11820,davidoster,0
11821,mike9005,1
11822,AjiMIde,0
11823,mapaiva,0
11824,jmbl1685,0
11825,AdrianoCarvalhoBatista,0
11826,genki,0
11827,barykaed,1
11828,maxxiaobao,0
11829,ma0c,1
11830,kamdjouduplex,0
11831,hoanganh25991,0
11832,phillipalexander,0
11833,Remper,1
11834,cwaring,0
11835,odirleiborgert,0
11836,shark03,0
11837,hyperjiang,0
11838,Judrummer,1
11839,prango,1
11840,chenyunxuan,0
11841,pedroapfilho,0
11842,pdilyard,0
11843,cleardusk,1
11844,Dum3bi,0
11845,iAhmadZain,0
11846,AnmolMago,1
11847,jason-neal,1
11848,VladimirHumeniuk,0
11849,sin7777,1
11850,PumpkinSeed,0
11851,darrenbutcher,0
11852,JeroenReumkens,0
11853,kfarst,0
11854,randyviandaputra,0
11855,KongWiki,0
11856,rollmind,1
11857,arfirman1402,0
11858,TechnotronicOz,0
11859,NoMoreViolence,0
11860,miao1007,0
11861,accelsao,1
11862,timo-reymann,0
11863,abuchin,1
11864,guofeng007,0
11865,iamvajid,0
11866,denhamparry,0
11867,alexwalling,0
11868,bodekjan,0
11869,raulb,0
11870,h4ckedneko,0
11871,mixed,0
11872,brendonferreira,0
11873,jacopoch,0
11874,nmielnik,0
11875,neuwzm,1
11876,ryanjohnston,0
11877,georgi,0
11878,Harley-xk,0
11879,sidcool1234,0
11880,tbaba,0
11881,giullianomorroni,1
11882,therise3107,0
11883,rohitgajawada,1
11884,puregarlic,0
11885,ganeshaampuh,0
11886,tdmckinn,0
11887,gukyeongkwon,1
11888,GrantGochnauer,0
11889,KangZhiDong,0
11890,OnlyFlyer,0
11891,lastpotion,0
11892,guruprasadz,0
11893,braidn,0
11894,kymair,0
11895,seletskiy,0
11896,captswag,0
11897,Slinjez,0
11898,jmendeth,0
11899,farisology,1
11900,JasonLin1230,0
11901,ahmedali5530,0
11902,CodeLadyJJY,1
11903,devcfgc,0
11904,apherio,0
11905,NicWayand,1
11906,dspasic,0
11907,imranomari,0
11908,beru,0
11909,jsblair9,0
11910,klimesf,0
11911,hyanmandian,0
11912,theaccordance,0
11913,marcmascort,0
11914,NickCarneiro,0
11915,rb-de0,0
11916,dbernar1,0
11917,daemonchen,0
11918,YunLambert,1
11919,castaneai,0
11920,EpicWatermelon,1
11921,danieldelcore,0
11922,nicroto,0
11923,SherazKhan,1
11924,mikispag,1
11925,lightness,0
11926,kalpeshhpatel,0
11927,millermedeiros,0
11928,VEINHORN,0
11929,mgeoffray,0
11930,mhao123,1
11931,mominsamir,0
11932,iliketomatoes,0
11933,babiboy,0
11934,isliqian,0
11935,tesfaldet,1
11936,Rabenda,0
11937,helioh3,0
11938,mtuchi,0
11939,onecoders,1
11940,alex-zige,0
11941,charlie5188,0
11942,rch850,0
11943,lichaojacobs,0
11944,mde,0
11945,earthday47,0
11946,mrpandey,0
11947,karzanOnline,0
11948,hiloki,0
11949,kordless,0
11950,junsooo,0
11951,battlesnake,0
11952,markmarcelo,0
11953,svrakata,0
11954,chuninator,0
11955,angelodipaolo,0
11956,cookielee77,1
11957,spankie,0
11958,jhallard,1
11959,Luodian,1
11960,LukeXF,0
11961,niklasravnsborg,0
11962,mayanhui,1
11963,nickplee,0
11964,albertaleksieiev,0
11965,gildo,0
11966,Mike-Leo-Smith,1
11967,starlikerain,0
11968,ZR-Huang,1
11969,rbecheras,0
11970,alundiak,0
11971,MultiLi,1
11972,kotarot,0
11973,kenvix,0
11974,lucianonooijen,0
11975,mxdi9i7,0
11976,jb-hirad,0
11977,fulcorno,1
11978,diovanemonteiro,0
11979,mgattozzi,1
11980,hurkgu,1
11981,isqua,0
11982,shivendrasoni,0
11983,plusmancn,0
11984,jicheng1014,0
11985,mrwillo,0
11986,adis-io,0
11987,Bohdan-Khomtchouk,0
11988,marcolink,0
11989,rafi16d,0
11990,GregBorrelly,0
11991,sorah,0
11992,Andrer757,0
11993,TalesSathler,0
11994,mikedingjan,0
11995,FMarazzi,1
11996,soufDev,0
11997,joeflack4,0
11998,ITmao,0
11999,saikatkumardey,1
12000,khushnood,1
12001,jeremyjumeau,0
12002,baktiaditya,0
12003,nodmark,0
12004,RaniereRamos,1
12005,chen-ye,0
12006,davi-mbatista,0
12007,DakshGondaliya,0
12008,iamgerwin,0
12009,n1cholasv,0
12010,BrandonDH,0
12011,FilhoSergio,0
12012,OKCthouder,0
12013,alex1a,0
